"review_name","review_stars","review_comment"
"Amanda Haines","1.0 out of 5 stars","This is by far the worst batch of Gildan shirts I’ve ever owned. I wore them once and after one washing they went from 2X to medium. Waste of money"
"Cody","1.0 out of 5 stars","This runs so small! Size up! Did not return because son already wore even running small."
"jdsharc","1.0 out of 5 stars","Poor fit. Not slim as described. Very thin.
Returned"
"BC","1.0 out of 5 stars","They are Not a real undershirts. They are cheep cotton tee shirts that shrink 2 full sizes after washing . Yes it turns into a belly shirt like others have stated. Yes they only cost $12.00. If you order 2 sizes up you could live with this scratchy cotton tee shirt. Just don’t expect to be comfortable,"
"Jo-Z","1.0 out of 5 stars","I only received one 6 pack for my 12 pack order, I don’t want to return the shirts I just want my other 6 pack. Can anyone help me out I can’t contact Gildan.
Apart from that the shirts are great and fit perfect."
"Jamie F","1.0 out of 5 stars","Wore t shirts 1 time and collars are all falling apart."
"M'dizzle","1.0 out of 5 stars","Came straight out of the package with a weird brown stain right on the top."
"Vimal Sheth","1.0 out of 5 stars","Poor, cheap quality, thin t shirt. After just one wash it looks like its worn for many years because of the poor quality fabric."
"Raymond Quinonez","1.0 out of 5 stars","Sux! Ordered a package of 6 and only got 4! What the hell kinda shop is this!? Anyhow the fit is all bad ordered a 2x and they fit like xl.... It's whatever for these shirts they are going into my bug-out bags."
"JK","1.0 out of 5 stars","Began un-treading after one wash. Very poor workmanship."
"Phoenix suns","1.0 out of 5 stars","If you plan to wear them for gym, please spend little more and buy something else with keep dry / flexible material"
"Amazon Customer","1.0 out of 5 stars","I wore these once and they were great! fit just as expected and washed them once and when they came out of the dryer they were almost two sizes smaller. I would order again but I did not like that."
"Timothy","1.0 out of 5 stars","Very light weight material, suitable only for wear an undergarment at best."
"Max T","1.0 out of 5 stars","Advertised as 5 but only comes with 3. Fits 1.5 sizes big (XL was almost 2XL)"
"ronald r studenny","1.0 out of 5 stars","2-3 weeks in and the sleeves on 2 shirts already ripped at the seams. They should have let us know we were buying seconds. DO NOT BUY!"
"Oner Yigit","1.0 out of 5 stars","I didn't like it after a wash."
"Keith","1.0 out of 5 stars","Don't like these at all..."
"Robert A. Pacheco","1.0 out of 5 stars","Very poorly designed. Lesson learned."
"Raymond","1.0 out of 5 stars","It wasnt soft enough for me"
"Deeee","1.0 out of 5 stars","These are a little bit on the cheap side. Not soft at all."
"Christian Dippel","1.0 out of 5 stars","blue color of packaging immediately rubbed off on all shirts - crazy how cheap can you make this packaging - I'm sure the blue color is also very good for my health .."
"Amazoner","1.0 out of 5 stars","I ordered a pack of white shirts and some had brown stains on them and the stain had a smell of beans dissapointed ."
"Amazon Customer","1.0 out of 5 stars","Not true gildan"
"Raymond","1.0 out of 5 stars","Wash them once and they shrink tremendously."
"Amazon Customer","1.0 out of 5 stars","Products are cheap and falling apart will not buy again now have to buy my son more clothes after wasting money on these cheap items that have holes starting as the threads are all coming out."
"Mike","1.0 out of 5 stars","By far the worst quality undershirt out there. Major shrinkage after one wash, yet the collar somehow got looser and bacon-y. Amazing, not what I want in an undershirt. Will never buy these again."
"tmedman","1.0 out of 5 stars","poor quality cotton. shirts shrunk two sizes after the first wash!"
"Kamia West","1.0 out of 5 stars","I found the item under sublimation blanks. You can only print on polyester. But yet here's 100% cotton shirts 🙄. 👎"
"Susan","1.0 out of 5 stars","Same hated product to SMALL"
"Vernett","1.0 out of 5 stars","Finally received my package today even though it said I received it Thursday from Fedex. My husband loves there tee shirts."
"russ gilfillan","1.0 out of 5 stars","I'm 5'11... Not what I would call ""tall."" I'm 220ish pounds. not what I would call ""Large"" and yet, a large shirt isn't long enough to hide my stomach when I raise my arms. Returned product."
"NJ","1.0 out of 5 stars","They don't wash well and they get balls"
"john d.","1.0 out of 5 stars","Don’t bother"
"Kevin Light","1.0 out of 5 stars","Unless you wash it EXACTLY as it says on the tag, the shirt WILL SHRINK 1-2 sizes smaller."
"Marie weber","1.0 out of 5 stars","shirts are a little big and one of the shirts was dirty at the bottom of the shirt and would not come off i was very up set because this was part of a birthday gift"
"Reclue","1.0 out of 5 stars","if you shake these shirts in sunlight it a nonstop cloud of who knows what kinda dust fibers."
"harkirat singh","1.0 out of 5 stars","looks good and material is comfortable. But 2 out of 6 had holes in the under arm area."
"Elie Kallassy","1.0 out of 5 stars","am sorry,but low quality shirts.wore 2 times not more.."
"Gaye M. Perera","1.0 out of 5 stars","Poor quality. I sent these to my son overseas. His words, ""The t-shirts are awful, maybe better after some time""."
"Joe","1.0 out of 5 stars","Seams fall apart very easily."
"B. Lee","1.0 out of 5 stars","After one wash, they shrunk terribly and the collar will not lay flat. I have no time to iron my t-shirts, so these will likely go in the trash. What a waste of a purchase,"
"Shawna Shailer","1.0 out of 5 stars","The first time I ordered this 5 pack I was very pleased. Second time I ordered these I received four shirts thrown in an amazon bag. Not cool when I paid for a PACKAGE of 5."
"mb","1.0 out of 5 stars","It's so rough, I have doubts it's cotton. A return."
"Amazon Customer","1.0 out of 5 stars","Tried shirt on when they first arrived and they fit well. Washed them and now they shrank at least one size. Shirt sits above the belt now and the neck hole shrank too. Wouldn't buy this product again."
"gimeldaleth","1.0 out of 5 stars","shrinkage when washed was more than usual. became a small."
"Amazon Customer","1.0 out of 5 stars","Would not recommend. Have only worn/washed twice and already collar will not lay flat and looks worn out. Not a good undershirt."
"Andrew Hax","1.0 out of 5 stars","All my shirts fell into pieces after one washes. The stitching came loose and separated on both arms on every shirt. I will not buy again"
"Mark","1.0 out of 5 stars","These are extremely thin material and shrank so much after the first washing (in cold water and no bleach) that they don’t even reach my waist. Garbage."
"Lucille Graverson","1.0 out of 5 stars","Only received 4 shirts, bag was open when opening box. Missing one"
"Bill","1.0 out of 5 stars","Shirts are junk. Holes and strings after just a washing or two"
"Antonio crichlow","1.0 out of 5 stars","They shrink really small after the first wash"
"kevin","1.0 out of 5 stars","I fit xl tshirts ....these are way too big"
"Andres C. Arias Ryan","1.0 out of 5 stars","Horrible quality, rough and hard to put on."
"MV","1.0 out of 5 stars","Does not wash well at all and nearly impossible to get wrinkles out even with iron. Cheap shirt and is only good for sleeping in really. Would not recommend these shirts for daily public wear."
"Erica G.","1.0 out of 5 stars","There were holes in several of my shirts straight out of the package that I didn’t notice until I put my design on."
"Richard Reyes","1.0 out of 5 stars","I wear a 2 xl these fit like a xl"
"jim winkelman","1.0 out of 5 stars","I ORDERED LARGE BECAUSE OF THE SHRINKING BUT AFTER FOLLOWING INSTRUCTIONS ON WASHING AND DRYING A FEW TIMES THEY WILL FIT A 10 YEAR OLD WILL NOT BUY ANY THING ELSE RELATED TO CLOTHING"
"Eric","1.0 out of 5 stars","These shirts stink really bad and I've washed them and they still stink really bad. The worst part when they get a little wet they reek!!!! I feel bad writing something like this but I'm really disappointed."
"christina lapointe","1.0 out of 5 stars","Sucked and when I tried to send them back it was a different code so I couldn't go through Amazon it really sucked I give them a zero"
"Kayleen","1.0 out of 5 stars","Nice shirts but they are way too big!"
"Girmesh","1.0 out of 5 stars","Poor quality"
"eggsnbacon","1.0 out of 5 stars","Collar isn’t tight enough."
"Academy customer","1.0 out of 5 stars","Headline says it all"
"R. Buettner","1.0 out of 5 stars","Material substandard"
"TwinTees20s","1.0 out of 5 stars","I received v-necks... Waste of money."
"Amber R","1.0 out of 5 stars","Better off to buy to use as rags. They are so thin, you can see through them."
"Raj Samaroo","1.0 out of 5 stars","Shrunk in the wash. I can’t even fit into these. Wore them once."
"uruguayo","1.0 out of 5 stars","It stinks...they shrink about 2 sizes...I threw them out in disgust...I WANTED TO RATE ZERO STARS BUT CANT PROCESS IF YOU DONT HIT AT LEAST 1..."
"Jeniffer","1.0 out of 5 stars","The material is not so good, it looks old."
"Tom","1.0 out of 5 stars","Two of the t shirts started to come apart around sleeves and bottom after 1 wash."
"Vivek","1.0 out of 5 stars","These shirts fitted very good when I purchased them but over the a few cycles of washing they started to become very loose. Pretty cheap in my opinion."
"Vanessa Svoboda","1.0 out of 5 stars","Not for men, BOYS!"
"Amazon Customer","1.0 out of 5 stars","Shirts all have small holes in them. Not what I paid for. Wont order shirts from here again."
"Todd","1.0 out of 5 stars","Extremely disappointed. Shrunk on first wash. If you want to look frumpy with stretched out neck line, this is the shirt for you. Wore twice and they are now cut up into rags."
"Jolene mowrey","1.0 out of 5 stars","Strange hemming issues along neckline of tshirts"
"Jessica Latimer","1.0 out of 5 stars","Only 2 of the 5 t shirts had pockets. 1 of the pocket t shirts in this pack had 2 holes in the dabric."
"Val","1.0 out of 5 stars","Make sure you check these shirts when you receive them. I purchased two packs and three shirts out of one pack was separated at the shoulder seem. Three shirts out of one pack.....not acceptable"
"Michael Allen","1.0 out of 5 stars","Runs big. Not the quality thickness I expected"
"Benson L Brown","1.0 out of 5 stars","Medium was an xxl for most shirts. sad product, i wish they would pay more attention."
"AC","1.0 out of 5 stars","The shirts shrunk after the first wash I purchase double X and now they fit like a medium. I wish I could just have a refund!"
"Jennifer Cooper","1.0 out of 5 stars","HORRIBLE product! Definitely NOT soft touch as advertised. After washing and using fabric softener, they still feel very stiff and scratchy. Like they have a lot of starch! Very disappointed."
"jessica","1.0 out of 5 stars","I had receive an shirt order on may and after wash them ,become smaller size, right after 5 weeks.I lost my money."
"Amazon Customer","1.0 out of 5 stars","Stitching started to come un done first wash on 3 shirts. Not worth it!!!!!!!"
"ceilidhe","1.0 out of 5 stars","Did not fit right"
"Steven Gifford","1.0 out of 5 stars","terrible"
"Patrick","1.0 out of 5 stars","My Tshirts came with loose strings.. amazon also deletes bad reviews. If reviews werent deleted i wouldnt have bought these shirts."
"Britton Holley","1.0 out of 5 stars","Not happy with these shirts. After 1 wash several are coming apart at the neck leaving holes in the shirt."
"Nala","1.0 out of 5 stars","When this product was received. Some had holes in them on the seams. The holes were not noticed until after putting them on."
"joel colon","1.0 out of 5 stars","Fabric is cheap and the finish is cheap. Doesn't fit well either. The cuts are odd. I ended up using these as a gym shirt and rags"
"Scott","1.0 out of 5 stars","Very very thin and cheap material. I wouldn't recommend."
"Jd","1.0 out of 5 stars","Not worth the purchase."
"chris fauth","1.0 out of 5 stars","They are a one wear t shirt or just a under shirt"
"Joshua Saltee","1.0 out of 5 stars","sleeves are tiny and barely cover the shoulders and the midsection is super boxy. it both fits too small and too big at the same time."
"DAWN ESPINAL","1.0 out of 5 stars","I received my shirts and all of them has black marks on them"
"Dave","1.0 out of 5 stars","Medium fits like an XXL, terrible..The quality is cheap and I would not recommend buying this.."
"malek","1.0 out of 5 stars","Not comfortable heavy"
"Rick","1.0 out of 5 stars","I have a couple of the colored t-shirt by this company. I am very disappointed that the quality of the white t-shirt is so much less than the colored t-shirts. I will never this inferior product again."
"Rafael Tapia","1.0 out of 5 stars","Perfect dark color shirt before washing. Shrunk and faded after 1st wash."
"MMR","1.0 out of 5 stars","Poor quality clothing that falls apart at the seam. Don't buy."
"Luis Ariel Araujo","1.0 out of 5 stars","MUY MALA CALIDAD"
"Amazon Customer","1.0 out of 5 stars","It seems the sleeves were too short."
"Monty","1.0 out of 5 stars","Very bad quality, size is the major let down. There medium is XL"
"Shaw","1.0 out of 5 stars","material is very thin. it will shrink 2 sizes with the first wash."
"Amazon Customer","1.0 out of 5 stars","These shirts suck the quality is poor. Would’ve been better off buying a shirt out of the grocery store. Don’t waste your money"
"Amazon Customer","1.0 out of 5 stars","Disappointing. material is very uncomfortable, very dry and itchy no matter how you wash it pre wear. worse T-shirt I have bought. Do not waste your money. AND NEVER GOT A REPLY BACK. HORRIBLE SERVICE AND PRODUCT. DECEIVING."
"Babysanchez327","1.0 out of 5 stars","All shirts had holes at the underarm"
"John Taylor","1.0 out of 5 stars","I've worn Gildan shirts from Costco that fit nicely. These on the other are oversized loose shirts that aren't fitted at all. Wont ever buy again."
"Amazon Customer","1.0 out of 5 stars","I know all tshirts shrink, but this do to much to fast"
"Nicholas Cooke","1.0 out of 5 stars","Month and a half in use and almost every single one began to unravel at the seams, and I rarely even dry them."
"Betsey","1.0 out of 5 stars","Shrunk bad after first wash they still fit but are very short I am a female so I'm OK with it but if I were a man I would be expecting a longer shirt for a longer time"
"Amazon Customer","1.0 out of 5 stars","i ordered a 2x it looks like its a 4x !"
"Dave","1.0 out of 5 stars","I bought these being intrigued by the ""slim"" fit representation in the product images. These are not slim fit whatsoever, extremely boxy shirts."
"Andrew","1.0 out of 5 stars","Every single shirt upon wash and wear less than 2x has come apart at the neckline. These shirts are trash and not worth the money"
"Sami Salaues","1.0 out of 5 stars","All tshirts shrink on first wash. Next Level brand over this all the time"
"TJ","1.0 out of 5 stars","Toosmall"
"Patrick M.","1.0 out of 5 stars","These things are reallllllly long"
"harold rhodes","1.0 out of 5 stars","Very poor quality, I would not order theses in white again. I have previously ordered this brand in black and was very satisfied."
"Amazon Customer","1.0 out of 5 stars","The neck of these t-shirts after the first wash shrivel up like a piece of bacon and look un-professional under button-up shirts. I would not purchase again, not worth the $$"
"Amazon Customer","1.0 out of 5 stars","Horrible quality it will shrink wasted my money"
"mo elgendy","1.0 out of 5 stars","Very poorly trimmed shirt, lost its shape and fits too loosely at the arms and waist after washing once."
"Peter L. Adley","1.0 out of 5 stars","I 0rdered large and they were gigantic."
"Bob","1.0 out of 5 stars","Poor quality, one came out of the bag with a hole in it. They do not fit properly as the sleeves were flared and different lengths."
"Deb Oliver","1.0 out of 5 stars","These are cotton t shirts. Not wicking."
"christian iglesias","1.0 out of 5 stars","They SHRINK LIKE CRAZY!!! Bought them 2 wash and looks like a trapo"
"Doanld Gillette","1.0 out of 5 stars","If own pets DON'T buy these. The material is almost an unfinished cotton that suck up link, and pet hair."
"Emily Knisley","1.0 out of 5 stars","Worst quality shirts husband can't even wear due to them stretching out in washer after 1st wash. Makes me mad"
"Nomad","1.0 out of 5 stars","El producto nunca llegó!!!todavia las estoy esperando"
"Michael Rogers","1.0 out of 5 stars","Not the usual Glidden quality"
"Generic Young Adult White Male","1.0 out of 5 stars","There's a clear reason these t-shirts are so cheap. They are cheaply made. The fabric feels like cardboard on my skin."
"Mark Meeks","1.0 out of 5 stars","I have also yet to receive theses shirts as well as the other package of shirts that were also bought at the same time..."
"Julien Daigle","1.0 out of 5 stars","Didn't fit and the material was so scratchy I just tossed them in trash. Don't buy"
"Beverly Hamilton","1.0 out of 5 stars","Fabric is way too thin"
"ed wright","1.0 out of 5 stars","Sleeves coming unraveled"
"davilafon","1.0 out of 5 stars","the tshirt are different from the picture"
"Kenneth statler","1.0 out of 5 stars","Ordered pocket T's got no pockets"
"Rev. Downing","1.0 out of 5 stars","The shirt shrunk!!"
"Amazon Customer","1.0 out of 5 stars","Hello. This product is very bad. Pale color. And the quality is very poor. It does not deserve any star. Thank you"
"Mom","1.0 out of 5 stars","Only received 6 shirts even though a 12 pack was ordered. Shirts fit great but disappointed that the order was not complete."
"zaher nuhaily","1.0 out of 5 stars","bought these thinking they're all gildan shirts turns out i was wrong only 2 gildan shirts rest George"
"NoH","1.0 out of 5 stars","Very thin. I recommend you look at other options"
"Jazmonique","1.0 out of 5 stars","Horrible horrible horrible wrong colors"
"kn626","1.0 out of 5 stars","None of the shirts are the same size or same cut. 1 of the shirts looks like a child's medium. Very disappointed as I make custom t-shirts for a business and rely on bigger companies to make quality shirts."
"Amazon Customer","1.0 out of 5 stars","Washed and dried the shirts before wearing and one shirt developed a hole in the underarm. All shrunk to a small size."
"James Nelson","1.0 out of 5 stars","Shrunk up significantly after 3 washes on cold."
"A.S.","1.0 out of 5 stars","Each of these two shirts were worn/washed only a handful of times before they began shredding at the seams."
"Chad","1.0 out of 5 stars","cheaply made. once you wash it you will hate it more. Go for some higher quality material."
"Daniel K","1.0 out of 5 stars","Shirts were the right size out of the box but shrunk dramatically when washed. Will not stay tucked in when worn as an undershirt."
"Sandy","1.0 out of 5 stars","One of the shirts has a hole in when received. More shrinkage then normal"
"Lake house women","1.0 out of 5 stars","Made very cheap horrible, going to make my husband use these to work out in the yard. Very"
"Joe Bisceglia","1.0 out of 5 stars","I wear med and these are very small medium
Same with the gym shorts
Very disappointed"
"patrick","1.0 out of 5 stars","Does not fit as pictured :/ Way too short. Agree that these do not deserve the rating the hold."
"chantal guillouette","1.0 out of 5 stars","I only received 3 shirts inside the package when it was supposed to be 5 shirts inside"
"Kanga A","1.0 out of 5 stars","The shirt came with a black stain on the lower front side"
"Jodee K Mufich","1.0 out of 5 stars","The sleeves are too short compared to other tee shirts. Will not be buying this brand again."
"miguel urrea","1.0 out of 5 stars","I washed the tshirts before I wore them and the seams on the arms came apart."
"elizabeth wynn","1.0 out of 5 stars","The shirt really shrank after the first wash and dry"
"Jerry butler","1.0 out of 5 stars","Fade & shrinks after 1 wash"
"Veronica Call","1.0 out of 5 stars","Made very cheep. Won’t hold shape."
"elvis mejia","1.0 out of 5 stars","Very poor quality they shrank so much that the shoulder stitching crimped up in the first wash and dry"
"Amazon Customer","1.0 out of 5 stars","shrunk by 2 sizes after first wash"
"Blaise Uriarte","1.0 out of 5 stars","The shirts fit/look fine right out of the bag. But it seems like after a couple washes the start to fall apart. The one in the picture I only had fr maybe two months."
"Feras Qardahji","1.0 out of 5 stars","Not as soft as expected, first time I feel this rough"
"Charles Griewahn","1.0 out of 5 stars","Great product for the price"
"Missouri Data Services","1.0 out of 5 stars","Wash it one time and it shrinks way too much compared to other brands. I should’ve bought a size larger than normal..."
"Lafi","1.0 out of 5 stars","Not as expected"
"Cauger","1.0 out of 5 stars","Shirts get misshapen after barely 2 washings. Cheap Cheap Cheap.."
"Joe","1.0 out of 5 stars","Tried one on and it fit pretty well. However the remaining shirts were shorter without any material to tuck in."
"Fareh","1.0 out of 5 stars","Lasts only 1 wash."
"Amazon Customer","1.0 out of 5 stars","Awful product shrinks after a couple washes. Poor quality. Just bought them and cannot fit into them!"
"Kindle Customer","1.0 out of 5 stars","Ripped me off. Ordered 12 shirts, sent me 6. Wrote them a month ago about it - ZERO RESPONSE."
"Juan j","1.0 out of 5 stars","Nunca me yegaron"
"jodi kaye clark","1.0 out of 5 stars","Very week material"
"Amazon Customer","1.0 out of 5 stars","They’re slim fit in the picture but there huge and awkward fitting"
"Tamie R Fields","1.0 out of 5 stars","Product shrunk a massive amount during first wash."
"Julien Terrell","1.0 out of 5 stars","It came with one shirt missing, the one I ordered the pack for. I’d like a refund if possible"
"Richard C.","1.0 out of 5 stars","Not the same as previous Gildan T-Shirts. Bad fit and poor quality.
Thin material."
"Steven","1.0 out of 5 stars","Wore once and washed once and took it out of the dryer and it has a 4"" rip in the seem of the right arm"
"jason y.","1.0 out of 5 stars","The seams are loose. I washed one shirt and it has holes in armpits at seam . Very dissatisfied."
"Scott Hoke","1.0 out of 5 stars","This is literally just a bunch of cheap COTTON t shirts"
"Natalia","1.0 out of 5 stars","The red and gray shirts have black writing all over them, worst shirts I ever bought."
"Fernando Flores","1.0 out of 5 stars","A la primera lavada comenzaron a deshilarce de las mangas y a encogerse no me esperaba que el producto fuera de tan mala calidad"
"talyn totah","1.0 out of 5 stars","The sleeves are way to short
Extremely too short
Dont even the minimum size of a t-shirt sleeve
Didn't like the product"
"Chris Simpson","1.0 out of 5 stars","Shrunk even in cold water. Damn near a belly shirt"
"WeeWoo","1.0 out of 5 stars","These shrunk so bad after one time in the dryer. Didn't want belly shirts ya know"
"Fox Mulder","1.0 out of 5 stars","Not as I thought. Almost just long enough but to wide. Shrunk ALOT in the wash"
"Kyla Trout","1.0 out of 5 stars","I received a 3t Adidas suit. My brother jus had a son so I jus gave it to him. Otherwise I would of sent it back"
"Amazon Customer","1.0 out of 5 stars","Order said it was a 12 pack of t shirts
Order arrived and it was a 6 pack"
"DBone15","1.0 out of 5 stars","After 1 hr of normal use and movement, the sleeves and waist stretched."
"natalie","1.0 out of 5 stars","The sleeves are too short"
"Rich","1.0 out of 5 stars","Cannot put them in a dryer they went from large to small"
"laspirit","1.0 out of 5 stars","The collar is too rough and can irritate the neck with blisters and rashes"
"lindsay","1.0 out of 5 stars","I bought 12 shirts!!!!!! Only received 6!!!!! Where’s my money!!!!!"
"jose prado","1.0 out of 5 stars","Is good to map the floor"
"Tenisha M Robinson","1.0 out of 5 stars","This item was not in my packages. I only received 3 of the items that is saying delivered."
"Amazon Customer","1.0 out of 5 stars","Too lose in the arms and waist"
"Andres.","1.0 out of 5 stars","El paquete nunca llegó"
"abdullah aytac","1.0 out of 5 stars","This T-shirt is a for one-time"
"Ghantasala","1.0 out of 5 stars","it shrinks after wash, even after buying a bigger its too small on me after the wash."
"Tim Cunning","1.0 out of 5 stars","Very rough and itchy. Terrible shirt."
"anonymous","1.0 out of 5 stars","Came with holes all around the neckline on every shirt. Will not buy this brand again."
"Richard J Haehn","1.0 out of 5 stars","Product is described as tag-less cotton blend. Received tagged 100% cotton heavy shirts."
"Kisha","1.0 out of 5 stars","First shirt in pack had a dark shot on it. Looked like where a sticker was..."
"Carla Anderson","1.0 out of 5 stars","The top shirt was very dirty from the tape!!!!!!!"
"Magaly Fernandez","1.0 out of 5 stars","No he recibido nada,me pasó por alante en el vehículo y jamás dejo nada ."
"Rafael banfi","1.0 out of 5 stars","Muy transparentes"
"Nikos","1.0 out of 5 stars","Rather too large and full of blue stains everywhere"
"Nathan Fitzgerald","1.0 out of 5 stars","I wasn't expecting much given the price but one of the shirts came with a hole in it."
"Jimmy","1.0 out of 5 stars","The materia is not the best . The shirts are not what I expected and will not buy again."
"4thof7","1.0 out of 5 stars","they are sold as premium jersey cotton but I never felt a cotton as firm as this one"
"Amazon Customer","1.0 out of 5 stars","Shrinks excessively"
"Amazon Customer","1.0 out of 5 stars","Too long , would fit a 7ft tall person. I'm 5,11 normal build and they are much too long ."
"JASON","1.0 out of 5 stars","The shirt shrinked and the sleaves are about half the size of normal sleaves"
"Jose armando salgado","1.0 out of 5 stars","Fresh out of the pack 2 shirts had a hole and 1 has a tear/cut in the cotton"
"Anna Bishop","1.0 out of 5 stars","I ordered a 6 pack of Gildan Large t shirts and received 5 L's and 1 XL. Not a big deal, but c'mon."
"Amazon Customer","1.0 out of 5 stars","Very cheap fabric , terrible product"
"Amazon Customer","1.0 out of 5 stars","bad quality. Very lightweight."
"Diana","1.0 out of 5 stars","Horrible quality a few of them came with holes would give no stars but it’s required"
"Chandran Shanmugam","1.0 out of 5 stars","Poor Quality, paper thin shirts that faded after first wash."
"Michael J. Woodworth","1.0 out of 5 stars","Thin fabric."
"Jeff Mahoney","1.0 out of 5 stars","This was advertised as a moisture wick shirt. It's straight cotton. Very disappointed."
"Shakita Holloway","1.0 out of 5 stars","I didn’t receive the colors that I thought I was purchasing that’s shown in the picture!"
"MARTINEZ R.","1.0 out of 5 stars","rotas!!!"
"chris","1.0 out of 5 stars","Be advised its 100% heavy cotton which is not moisture wicking like advertised"
"Ashley","1.0 out of 5 stars","Do not recommend shrunk to nothing shirts seemed nice until washed"
"Sara Fredrickson","1.0 out of 5 stars","3 xls....2 2xls... not wiki.... crap! Don't purchase!"
"erik","1.0 out of 5 stars","Awful fabric quality. Scratchy, itchy and cheap."
"Alberto","1.0 out of 5 stars","Gathers to much lint"
"Tremell Gooden","1.0 out of 5 stars","I didn't receive the colors that the picture shows all I received was black and grey. I needed the red shirt now I have to purchase more shirts"
"Sam","1.0 out of 5 stars","Nothing like they look. Not impressed"
"Jeffrey A. Bowen","1.0 out of 5 stars","Not the right material."
"Josh Burke","1.0 out of 5 stars","Shrink after wash"
"Kathy","1.0 out of 5 stars","Some of the shirts came stained with blue stains on them."
"Ambethkar Nagarajan","1.0 out of 5 stars","Stitches came off and delivered the torn T-shirts"
"David Trautz","1.0 out of 5 stars","The stitching is defective around the collar."
"Oscar J. Strauss","1.0 out of 5 stars","They feel could tear any moment. Using them as pajamas."
"Amazon User","1.0 out of 5 stars","I specifically chose small and they sent me all large, I just wasted $20."
"Amazon Customer","1.0 out of 5 stars","I placed a order that reads for a packaging of 5. I only received 2 shirts."
"Moha Adams","1.0 out of 5 stars","Too large and not good quality"
"Elliot","1.0 out of 5 stars","Shrinks even without drying"
"Aaron Rodriguez","1.0 out of 5 stars","Cheaply made, does not hug the body well."
"Albert Martinez (Toño)","1.0 out of 5 stars","Shrinks after one wash , do not buy this"
"MC","1.0 out of 5 stars","Absolutely awful. These shirts are tiny."
"Anthony Holliday","1.0 out of 5 stars","I asked for a medium.. It’s a medium for someone 7 ft"
"Kalena Charea Keys","1.0 out of 5 stars","I don't like that the shirt is big n loose at my chest n tight at my bottom n I am a 29 year old woman."
"Roberto Jimenez","1.0 out of 5 stars","Se encogió y perdió color."
"Job Mebrahtu","1.0 out of 5 stars","Material needs to be a little ticker"
"Reza","1.0 out of 5 stars","collar collapsed after only one wash"
"Michael","1.0 out of 5 stars","Wore them once and they shrunk in the wash so bad that they no longer fit. They are now rags to wash my truck"
"Jef","1.0 out of 5 stars","Shrink after one wash"
"Preet M Randhawa","1.0 out of 5 stars","Item was damaged. One of the T shirts had a hike in them"
"Amazon Customer","1.0 out of 5 stars","Size was much bigger than expected"
"Amazon Customer","1.0 out of 5 stars","Did not wash and dry well well."
"ELIZABETH GONZALEZ","1.0 out of 5 stars","EXCELENTE GRACIAS"
"Víctor C.","1.0 out of 5 stars","Éste producto está extraviado, no me ha llegado a mi dirección de envíos."
"Customer","1.0 out of 5 stars","T-shirt is too rough on my skin. Gives me rashes for some reason."
"Bill S.","1.0 out of 5 stars","The colors were not what the picture shows."
"Mike_69_Honcho","1.0 out of 5 stars","Shirt is too long, like if I was 6’6”...? And its pre shrunk...lame. Good rags though. That’s about it"
"RampantLions","1.0 out of 5 stars","Shirts are very boxy. The image do not appear that way."
"Jamal","1.0 out of 5 stars","These shirts are terrible. They are so thin and shrink in the washroom"
"oldcushman","1.0 out of 5 stars","This these t shirts came out of the dryer less than half size after the first wash! They are junk!shrunk"
"Keith","1.0 out of 5 stars","Tee shirts feels backwards no matter how I put it on. Will never purchase again."
"Nicole M. Ensell","1.0 out of 5 stars","The description said there were 12 shirts in the pack and I only received a 6-pack!!!"
"Chanai","1.0 out of 5 stars","I choose small they shipped large that's low"
"brian","1.0 out of 5 stars","These shirts are excellent!!! A great value, too!"
"Amazon Customer","1.0 out of 5 stars","The material was garbage shirts aren't worth the money at all."
"BraveChickenBBQ","1.0 out of 5 stars","Shirt is too short, I got large and it fits above the belt"
"Raymond Cruz","1.0 out of 5 stars","Way to big"
"Ama","1.0 out of 5 stars","This is the worst T-Shirts I have ever bought don’t buy this"
"Henry","1.0 out of 5 stars","2 shirts were unstiched under the arm"
"Ziad Al Khamis","1.0 out of 5 stars","Bad quality they got shrunk and shorter after washing!"
"RJ","1.0 out of 5 stars","Shrunk first wash. Super small"
"Jenny","1.0 out of 5 stars","Not true to the size"
"William corkum","1.0 out of 5 stars","Did not order this produc"
"Nick Murphy","1.0 out of 5 stars","These shirts should be sold at the dollar store"
"Jose munoz","1.0 out of 5 stars","These were the worst shirts I’ve ever purchased"
"j david lindsley","1.0 out of 5 stars","Shirt was to long and then after 1st wash and dried on low shrank to above the belt line"
"Amazon Customer","1.0 out of 5 stars","Neck on shirts seems stretched out"
"Heejae Song","1.0 out of 5 stars","unraveling seams"
"Bri Casey","1.0 out of 5 stars","Little holes in all of the shirts that got bigger with time :("
"Wayne","1.0 out of 5 stars","Picture shows 6 shirts. Only received 5 shirts?"
"Hellen de Aballi","1.0 out of 5 stars","Nunca recibi mi pedido."
"ron","1.0 out of 5 stars","I returned these, because I had not ordered them. Sorry!"
"Jalanda Gowdy","1.0 out of 5 stars","I ordered the 6 pack but I received a 5 pack."
"mike","1.0 out of 5 stars","It was too wide"
"Ali","1.0 out of 5 stars","the description confused me"
"Zura","1.0 out of 5 stars","I dont like it any more."
"Jose Estrada","1.0 out of 5 stars","muy malo"
"Jose A Haber","1.0 out of 5 stars","A few of the shirts had holes in it"
