"review_name","review_stars","review_comment"
"michael","1.0 out of 5 stars","Like others have mentioned, these are not real Hanes t shirts. The fabric feels horrible! Would not recommend!"
"MattM-","1.0 out of 5 stars","Been wearing Hanes T-shirts for over 15 years.
Although in the photos; last page it says tagless... it is not. YES THERE ARE TAGS. These are not ""comfort soft"" very stiff material. Almost abrasive to the skin. Cheap knockoff. If they are in fact Hanes T-shirts, they are not the comfort soft material. Does not come in hanes packaging.
Not authentic. SCAMMER"
"Guerra Household","1.0 out of 5 stars","Not what expected. Has a tag, it’s itchy, not soft, feels like sandpaper, not cotton at all. Do not buy, very very poor quality."
"Larry L.","1.0 out of 5 stars","These t-shirts are too thick and too hot. They are about three times thicker than what I was expecting. I hate these shirts because I can't wear them since they are so hot. They might be OK for someone living at the North Pole!"
"johnathon stamps","1.0 out of 5 stars","Not what it's described and had black thread sewed in the armpit area of the shirt like really all I wanted was some comfortsoft Hanes ordered v-necks came they were perfect ordered he's thinking the same thing no.hope if you're buying this item you read the reviews before you buy it I wish I did."
"Amazon Customer","1.0 out of 5 stars","They're too large and the texture feels more papery rather than cottony like you would expect, would not recommend. I wish I could send them back but I gave two of the shirts away so it's too late. Don't buy!"
"Stephen Hogan","1.0 out of 5 stars","These were made in Haiti, have neck tags, and definitely look illegitimate. TShirt sizing was completely off and had a huge neckline. Returning for a refund."
"T.S.","1.0 out of 5 stars","These undershirts are not what Hanes used to be. They are all different sizes, extremely thin like cheese cloth, and are rough and itchy. I've worn wool sweaters that are more comfortable, no lie. I've been wearing Hanes for as along as I can remember, and I'm 34. The quality has gone far down hill. I was really hoping these would be as good as in the past. Not so. Save your money and find another brand."
"Haley Harris","1.0 out of 5 stars","These shirts are basic shirts. They aren’t the comfortsoft that I was looking for. False advertising. This product is horrible"
"Italodml","1.0 out of 5 stars","After the first machine wash the shirts shrunk the length really bad. I’m 5’10” 230 pounds, my wife says the shirts looks like a crop top on me now. to me they are useless now"
"Amanda Weisbrod","1.0 out of 5 stars","I wanted to wear these as pajama shirts but even after I washed them (with plenty of fabric softener, too) they felt stiff and scratchy. I ended up giving them to my boyfriend who doesn’t mind them but I was really disappointed."
"California Shopper","1.0 out of 5 stars","If you ended up on this product by searching for soft tshirt, then move along, nothing to see here. This is the heavy thick not soft at all old fashioned tshirt. It is one of the most poorly named products I have seen in a long while. I'm now stuck with 4 useless shirts I have to give away."
"Amazon Customer","1.0 out of 5 stars","Not tag less. False advertising. Made in Mexico."
"Paul W.","1.0 out of 5 stars","Garbage shirt. Great shop rags."
"HRB","1.0 out of 5 stars","The shirts came with bleach stains all over them . They also smelled bad . Do not buy"
"RYW","1.0 out of 5 stars","Poor quality. One round of wash and tumble dry caused these to shrink, unevenly, so I had to throw them out. Waste of money."
"Eric B.","1.0 out of 5 stars","Is not comfort soft. Everyday tee"
"Michelle White","1.0 out of 5 stars","The shrinkage is ridiculous. I washed them before the first wear. They shrunk down to a size small and I had to just give them away. Not good."
"Joseph","1.0 out of 5 stars","The shirts are not 100% Cotton as stated in the Hanes banner on web page (feel like mostly polyester)"
"David Wright","1.0 out of 5 stars","I have bought Hanes online a few times, from different vendors. Each time the fit is different. I buy 99.9% of my items online. Since I wear Hanes daily, I will not be buying them online anymore. Always a different thickness of material, length, and cut. Not consistent at all. I do not recommended buying this product online."
"Tyler","1.0 out of 5 stars","Description says tagless, these have tags on neck... and don't say comfortsoft anywhere.. Not at all like the picture or description"
"Bret","1.0 out of 5 stars","I purchased these T's beacause I have trusted Hanes for years. Unfortunately the ones I received were not what I expected. They had an extremely uncomfortable tag sewn in when now days tag information is printed on. The worst part is that when I washed them, they all turned yellow. I'm not sure if these are just very old authentic Hanes shirts or if they are fakes. Either way, I would advise anyone who is interested in purchasing these to look elsewhere."
"cbf","1.0 out of 5 stars","Quite a bad t shirt. First complaint is that these shirts are too short. I am 5'10 and the bottom is at the top of my waist. If I straighten and arm or bend down the shirt will raise to about navel level. Second complaint is that they shrink more than any other t shirt Ive ever worn."
"Amazon Customer","1.0 out of 5 stars","I ordered Comfortsoft and that is not what I recieved. Plain old tshirts that are 99 % cotton. Now I feel like I'm stuck with them as I need them for work and dont have enough time to order more to arrive by Monday. Shame on ypu!"
"short hair","1.0 out of 5 stars","The shirts fit fine. The quality on the other hand is terrible, by the 3rd wash all the seams are coming apart with holes in the arm pit seams. Junk"
"Scott","1.0 out of 5 stars","Not Comfortsoft. I have Haynes comfortsoft bought from Target and these are not it."
"Charlie","1.0 out of 5 stars","Order a size smaller than you usually would, ordered a pack of the 2xl and they are way bigger than a normal 2xl"
"Richard","1.0 out of 5 stars","Sweating in the shirt causes it to change color to a orange rather then light sand colored. Not a good idea if you want a sand colored shirt."
"Lbrittain85","1.0 out of 5 stars","To small"
"Nate LeClair","1.0 out of 5 stars","NOT HANES COMFORTSOFT TEES, if you’re looking for comfortsoft tees in a big size or any size at all for that matter don’t buy these, heck don’t buy these at all. Just a big scam, go on the Hanes website and buy a 4 pack for $21. It’s well worth the wait, these are just a cheap knockoff."
"Amazon Customer","1.0 out of 5 stars","Undershirts should be soft, these are like wearing burlap bags! Awful and rough!!"
"Lahiru Caldera","1.0 out of 5 stars","Worst shirts ever. Cheap material, shrinks one size after 1st wash and continues on throughout each wash. I'm a medium and my brother who wears small end up taking them. After he washed them they were too small for him. Now my mom use them as dusting rags. Thanks a lot Michael Jordan. Knew Hanes was crappy brand before you put your name on it when advertised. News Flash: Hanes is crappier than ever. Only difference is they print the tag on the shirt kept the savings and tod the customers they did it for customers cumfort. Not really more like to save few hundread million dollars in shirt tags and pay that money to Jordan to lie to his loyal customers. Well done Hanes."
"Walter Dane Colwell","1.0 out of 5 stars","Purchased the 4-pk in black. These are NOT ComfortSoft, in fact they are not like any Hanes I've ever bought. In a plain plastic bag with no brand markings. Very coarse scratchy material, bottom seam rolls up. Suitable for rags."
"H. Keith Skipper","1.0 out of 5 stars","I ORDERED HANES BLACK T SHIRTS WITH POCKETS-THE 2X SIZE WAS CORRECT=-THESE 4 WERE CHARCOL WITHOUT POCKETS-I'VE ORDERED 65 OR MORE BLACK WITH POCKES -NEVER CHARCOAL WITHOUT POCKETS.
I NEED A STICK ON RETURN LABEL-WE DON'T HAVE A WAY TO SCAN THE # CODE!"
"MARTY","1.0 out of 5 stars","Although advertised as comfort cotton, the material was rough and scratchy.
I tried to return, but the company would not pay for return postage, and the postage was almost the price of the shirts. So I'm not sure what to do. Regift them, I guess."
"Call","1.0 out of 5 stars","These are not comfort soft"
"Joshua Speers","1.0 out of 5 stars","Product received was not the same as the one shown here and appeared to be a counterfeit. Came with no care instructions, and the shirts shrunk enough after the first wash that they are now too small."
"Larry Irvine","1.0 out of 5 stars","I suspect these were ‘talks’ but not labeled as such.
Unable to wear with short sleeve shirts.
Unhappy."
"James M Campora","1.0 out of 5 stars","These are not comfort soft Hanes T’s. Mine came with tags that look like they are knock-offs and not genuine Hanes. Don’t buy them. I bought the actual comfort T’s a year ago and they are soft right out of the package are tagless, say comfort soft right on them. I should have just returned them and not washed them. Will use as rags now. Terrible. Beware of this vendor."
"Colin","1.0 out of 5 stars","Scratchy, rough. The medium is closer to a large in size, these are significantly larger than other Hanes plain white tees I have ordered. I wish it was more apparent in the product description that these are very thick shirts. They're so thick it makes them unsuitable for t-shirt weather."
"JWP","1.0 out of 5 stars","I have hanes comfortsoft t-shirts in the past and have been very happy. These ones are trash. My old shirts that are size M are longer then these, (Size Large) and softer. Either these are counterfeit Hanes or Hanes' quality as gone down to that of rags."
"Clinton L. Armstrong","1.0 out of 5 stars","Product has shrunk in the wash 40% more then older products of the same brand style. Shirts are not as soft as previously purchased shirt. I do not wear as a result."
"Anonymous","1.0 out of 5 stars","Tagged, cheap and itchy fabric, weird sizing.
Worked great cut up into work rags! Buy Gildan or Fruit of the Loom if you want quality comfort for around the same price."
"Amazon Customer","1.0 out of 5 stars","The fabric is very uncomfortable!."
"Paul S.","1.0 out of 5 stars","I am very dissatisfied I wanted pocket Ts these are not. When I received these my wife washed them that’s when I discovered no pockets what a bummer I where reading glasses these are useless to me looks like high dollars rags."
"Nick","1.0 out of 5 stars","Yikes."
"Giant","1.0 out of 5 stars","Nice color, decent fit, solid material.
it arrived sooner than I expected!
Edit:
These shirts are actually terrible compared to 95% cotton / 5% Spandex shirts"
"Khayree","1.0 out of 5 stars","Shirts are a OVERSIZED imitation mess!!!"
"Merc","1.0 out of 5 stars","Poor quality very hard after washing these shirts are not 100% cotton"
"Calvin","1.0 out of 5 stars","The quality is different from what you would buy in Walmart or Target. I bought an XL and after washing them they are now a wide large. So instead of fitting a tall skinny person, they now fit a short larger person. The fabric is also extremely rough and not soft at all. Are these the defective Hanes shirts that don't make it stores?"
"Trung T. Tran","1.0 out of 5 stars","I ordered Comfortsoft and it's supposed to be tagless but it came with tags and it's not Comfortsoft like the ones in the pictures or the ones I currently have. Very disappointed."
"Kindle Customer","1.0 out of 5 stars","It wasn't what I wanted but I'll keep them"
"CATHARINE E HUDDLESTON","1.0 out of 5 stars","It's OK if T-shirts shrink a little - these shrunk so much that they are not wearable."
"slipangle","1.0 out of 5 stars","The fabric is very rough. They have faded quickly. The collar doesn't lay flat. It's all bunched up. These must be knock-offs. I have some of these that I bought at Target and they are perfect. Not sure what's going on these from Amazon."
"Walter Page III","1.0 out of 5 stars","Cheap product"
"Beau Butcher","1.0 out of 5 stars","They fit like I needed them too but the thread started coming out of them either at the collar or the arm pit area or at the bottom of the shirts. I bought five shirts just a few weeks ago and now I am down to one shirt. Not happy at all."
"Max Minutiae","1.0 out of 5 stars","Very misleading to call them “comfort soft.” My fault for believing that."
"Jon","1.0 out of 5 stars","I couldnt answer the above questions , becaue they were t-shirts rejected at time of manufacture and sold online , I've worn Hanes for 20 years now , those were NOT a Hanes product . Fit was just wrong , neck , underarms , thru shoulders , like a trainee made them ."
"Josiah Chappell","1.0 out of 5 stars","These are definitely not original Hanes ComfortSoft shirts. The shirts didn’t come in any Hanes packaging, they also do not have any Hanes logos on them. Looks like an offbrand cheap shirt that’s being marketed incorrectly"
"Corey Lewandowski","1.0 out of 5 stars","I'm not sure exactly what they are trying to pass off here as Hanes ComfortSoft but these are not the same material as my other Hanes ComfortSoft tee shirts. In fact they don't even have a Hanes tag like any of their other tees, it simply reads ""Made in El Salvador"" with no other branding.
Not a quality product...DO NOT BUY"
"Jacqueline M Matters","1.0 out of 5 stars","Everything great and do you wash the first time and it shrinks to 1x never by again"
"Bil M","1.0 out of 5 stars","T-shirt came ripped from the sleeve out of the box. Poor quality. Threads loose from the colar area."
"DALLAS E FELDER","1.0 out of 5 stars","Nothing soft about these shirts!"
"Debi Michel","1.0 out of 5 stars","These are NOT Comfortsoft T-shirt’s. I buy Hanes Comfortsoft T-shirt’s frequently for my husband. They ALWAYS say Comfortsoft on them and they do not. There is a Hanes tag on these shirts but frankly I doubt they are even Hanes as they are stiff and not soft at all like Hanes T-shirt’s generally are."
"VICTOR H.","1.0 out of 5 stars","These are not the same quality as the same brand sold in stores. Very cheap , the neck starts to deform after one wash."
"Brandon","1.0 out of 5 stars","The description says these are comfortsoft shirts, but when I tried them on they did not compare to any Hanes comfortsoft shirts that I have bought in the past. Soft is the last thing I thought of while wearing these shirts."
"Mel","1.0 out of 5 stars","Doesn't say ComfortSoft and isn't soft. A rip-off and a bummer, but I needed black shirts right away so I couldn't return in time to get something else. Skip these shirts; they have a misleading description, as other reviewers have noted."
"RJ","1.0 out of 5 stars","These are counterfeit, they are not Hanes and of very low quality."
"John A.","1.0 out of 5 stars","These are not Hanes tshirts! Generic tag with no size labeled. Don't fall for this crap."
"Chris1683","1.0 out of 5 stars","Love the shirts but I always find them shrinking a little after a few wash cycles. I always wash in cold and dry on low. Wish these would come pre-shrunk."
"JESSICA","1.0 out of 5 stars","One of the four “new” shirts arrived with a hole at the bottom."
"Hammer Time","1.0 out of 5 stars","2x would've fit a 3x guy"
"Robert Velasquez","1.0 out of 5 stars","Not long enough for us big guys"
"William","1.0 out of 5 stars","The shirts shrink a lot, they are not 100% cotton and are extremely itchy. These shirts come with tear away tags. They will make a great Xmas gift for someone you hate. If you want to feel like you're covered in poison ivy and fire ants, these shirts are for you.otherwise, avoid at all costs."
"Debra","1.0 out of 5 stars","They fit before I washed so I washed in cold and they shrunk up so bad it was crazy!! Never buy again and find it hard to believe they are Hanes since I have never had that problem with their product before."
"OsoDeAnteojos","1.0 out of 5 stars","These shirts shrink too much.
Pros:
Color
Cons:
They shrank with the first wash
Too small for what I'm use to in other brands
Not too confortable
I would not recommend this product to any one."
"Whitey","1.0 out of 5 stars","Definitely not original Hanes Comfort Soft shirts! Would not buy these here again. Come out of dryer wrinkled no matter what you do. Not the same as I bought before. Not even worth 1 star."
"Jensen Coffey","1.0 out of 5 stars","Both the fit and the fabric were subpar. Not the same Hanes quality I usually buy at Target. I’m very disappointed with the quality and will most likely donate these shirts, as I’ve already washed them and can’t return."
"Pete A. Bishop","1.0 out of 5 stars","I ordered two sets of 4 and only received 6 shirts out of 8 that I should have received. I want to know how I can get ahold of someone to complain."
"Gen","1.0 out of 5 stars","The shirts were very large , and scratchy . I returned them ."
"Nichole","1.0 out of 5 stars","These may be fake. They are absolutely nothing like the comfort soft tees I was replacing them with. These are scratchy and much smaller than the ones I already have. They also came with no packaging."
"S. Kelley","1.0 out of 5 stars","The material is rough especially at seam. I washed before wearing and used fabric softener after one day received a horrible rash. Never had this reaction w anything before."
"Thomas Hughes","1.0 out of 5 stars","Not what I was expecting. These shirts are quite thick and not suitable as undershirts. They should be sold as t-shirts only."
"pd","1.0 out of 5 stars","Looks bizarre,large is very wide but also very short."
"Dale","1.0 out of 5 stars","These t shirt shrink in length after a few washes and will not stay tucked in.
waist of money"
"JD MaX","1.0 out of 5 stars","Horrible shirts!!!"
"Jaymez428","1.0 out of 5 stars","Buy a size larger than what you are at least! I purchased an XL and after one wash it fits like a Medium. Not happy whatsoever. Hanes quality has drastically decreased over the years."
"AWK","1.0 out of 5 stars","I received a fake or counterfeit item. It was supposed to be comfortsoft and tagless per description. As you can see from the pics, it’s neither and I’m fairly sure it’s not even an actual Hanes product."
"Sarrah","1.0 out of 5 stars","These are NOT Hanes shirts. They are cheap knock-offs. They are NOT ComfortSoft. They are regular cotton t-shirts. They don't even have the Hanes logo on them. I am very disspointed."
"Dex","1.0 out of 5 stars","Terrible quality. The hem at the bottom on All 4 shirts has unraveled after 2 washes. I’ve never had this happen with t-shirts!!"
"colonthreec","1.0 out of 5 stars","Shirts are 50% polyester, 50% cotton, not the mix identified. Very irritating to the skin"
"R. Bowman","1.0 out of 5 stars","Shrank considerable for first 3 washes in cold"
"Meeds","1.0 out of 5 stars","Terrible fabric. Seems like a knockoff to me. Stiff fabric. Not soft. Fits like a box, and neck comes out a very odd shape in the wash. A complete waste."
"D C","1.0 out of 5 stars","These are not 100% cotton. Seems like false advertising and makes me hesitant to buy anything now if the company isn't held to a standard of proper disclosure."
"Steven M. Jones","1.0 out of 5 stars","Went from a large to a medium when washed."
"Ed","1.0 out of 5 stars","wow these actually suck. I had the comfortblend shirt before and that is softer compared to this trash. Should have known better and actually went to a store to buy the shirts I want. These are just VERY uncomfortable to wear"
"CBJones","1.0 out of 5 stars","Washed when then arrived. As pulled out of dryer, one had hole on back of arm."
"William Donato","1.0 out of 5 stars","All the shirts fit differently, some have cloth cut so wrong that the shirts won’t fit at all. I think these are counterfeit , they do not have Hanes logos."
"Chloe","1.0 out of 5 stars","They are very small. I ordered a large- definitely does not fit like a large, more like a medium to small. I’d order a size up. They also shrink A LOT. They aren’t the softest material either, kinda of scratchy."
"Andre Andazola","1.0 out of 5 stars","These are heavyweight shirts, not that you would know that by reading the listing. It's not mentioned anywhere!
I bought three packs of these and am incredibly disappointed. Instead of the nice, soft shirts I was expecting I now have to deal with this thick, itchy garbage."
"Kevin","1.0 out of 5 stars","These shirts shrink bad! Washed 1 time and now I have a belly shirt.
Will be cleaning rags now.
Do not buy!"
"Duffman91","1.0 out of 5 stars","I got these as a cheap gym shirt. I don't need anything fancy to sweat in. Every single one of these shirts in the pack have shrunk an entire size. I wash in cold water and dry on medium heat. I will never buy these again. Terrible!"
"Melissa S.","1.0 out of 5 stars","The shirts are NOT Hanes. False advertisement! The shirts are not tagless, they are not cottonsoft! Very disappointed! Do not buy, unless you want rough knock off shirts!"
"MAG","1.0 out of 5 stars","Too small for a specified size, large. Fabric is not soft. I purchased at Walmart.com Hanes Men's Comfortblend Short Sleeve Tees, large and Hanes Men's Nano-T Short Sleeve Tees, large - and they were of the correct large size and made from very soft fabrics.
Hanes Short Sleeve Comfortsoft Tees are either defective or made of inferior materials and cut smaller by design, just to save about a dollar on a fabric."
"Amazon Customer","1.0 out of 5 stars","Not comfort soft. Not sold in a 4 pack. Grey shirt isn't grey but a ""dirty"" white look. Shirts came folded and stuffed in a shipping bag. Feel very thick and heavy compared to the usual Hanes you would find in another store. Product not as advertised."
"Lloyd Jordan","1.0 out of 5 stars","These shirts feel like sand paper, now soft at all"
"David","1.0 out of 5 stars","The shirts I got are fake they are not Hanes products."
"J. Vroom","1.0 out of 5 stars","These shirts come out of the laundry very wrinkled and are very scratchy. I use fabric softener. I won’t order them again."
"Amazon Customer","1.0 out of 5 stars","I've worn Hanes Comfortsoft T Shirts for years. These aren't them. They have tags and are low quality and not that soft. Its a shame you cant trust a brand name any more."
"Dan","1.0 out of 5 stars","These are not true Comfort Soft Shirts from Hanes. What was sent all have tags and comfort soft not printed anywhere. The photos shown on the listing are different (see photos attached). Thought the price was too good to be true. If you are used to actual comfort soft from Hanes don't purchase this."
"Sean M.","1.0 out of 5 stars","Too big"
"Nate Vestal","1.0 out of 5 stars","Don't buy these unless you buy bigger they shrink alot I got an xl and I'm lucky if the look like a large now"
"Ramon","1.0 out of 5 stars","These are not Hanes brand they sewed on a Hanes logo"
"Daddy Brian","1.0 out of 5 stars","Absolute garbage. Definitely a knockoff product.
Buyer beware."
"Sam","1.0 out of 5 stars","If you are expecting the actual Comfortsoft shirts like these are supposed to be DO NOT buy these. I was expecting them to be the same as the ones you get at Walmart and I couldn't have been more wrong. The are cheap and the material is very rough. I returned them and will just buy them at Walmart."
"Amazon Customer","1.0 out of 5 stars","Counterfeit garbage. Hanes hasn't used a paper tag in years morons! Also I have never seen a shirt that failed to mention what it was made of. If you are going to counterfeit at least do it somewhat well. Have you any pride in the shady work you do? Is there money in counterfeiting undershirts?"
"Gaurav jain","1.0 out of 5 stars","RIPS WAYYYYY TOO EASILY"
"Carrie Breaux","1.0 out of 5 stars","Weren't short sleeves :("
"GR","1.0 out of 5 stars","It's supposed to be a 4pk, I only received 2 shirts."
"JD","1.0 out of 5 stars","Shrunk terribly"
"Abed23","1.0 out of 5 stars","These were not the COMFORTSOFT material that’s they’re supposed to be. I placed an order with two different colors and this particular has a harder cotton that is what is advertised. The other color in the order was correct."
"Jessica","1.0 out of 5 stars","do not like how it fits"
"Tyler Durden","1.0 out of 5 stars","These are advertised as Hanes ComfortSoft shirts, but the items I received (in an unmarked, clear poly bag) were made of a thick, scratchy cotton - like the variety you'd see in a discount t-shirt store."
"TC.","1.0 out of 5 stars","The garments that I ordered claimed to have been 100% cotton, but the goods delivered were labeled 10% Polyester, and weighed noticeably heavier than the white Hanes 100% cotton T-shirts that I bought under the same order."
"MP","1.0 out of 5 stars","Wrong product description. I did not receive the comfort soft or tagless shirts. Waste of my money."
"Amazon Customer","1.0 out of 5 stars","There's nothing comfort or soft about the material for these shirts. Literally the worst thing I've ever felt in my life. The fabric is stiff, itchy and locks body heat."
"Jilloo","1.0 out of 5 stars","These are not soft"
"Oddamber","1.0 out of 5 stars","The material is not soft, and they are not 100% cotton. I need them for tie dye and these will not work. Also, they are not real Hanes brand shirts. They have a weird tag on them that says Hanes, but the label printed on the shirt doesn't say Hanes."
"alex guzman","1.0 out of 5 stars","These are 100% counterfeit and poor quality!
I will be calling in for a refund! =("
"nicthereader","1.0 out of 5 stars","I am 5'11"" with a 33"" waist and 44"" chest. This is the third time I have tried to purchase Hanes ComfortSoft T-Shirts on Amazon. I bought sized Medium and they were nowhere near the Medium Hanes T-Shirt I purchased a few years earlier. They didn't reach my waist and were way too tight. So, I used the sizing charts and purchased an X-L. They arrived and they were sails! They reached nearly to my mid-thigh and had 2-3"" of extra room on EACH side of the shirt. So, I went for broke and bought a size Large.
They arrived. They are EXACTLY the same size as the X-L. Seriously. I put them back-to-back. There is no difference whatsoever in the sizing. The only difference is one is labeled L and one is labeled X-L. So, seeing as a medium makes a guy look like he is in a sausage casing and L and X-L are the same size and make you look like you are wearing a tent, I am of the opinion that I can never purchase t-shirts through Amazon again."
"PsybersWriter","1.0 out of 5 stars","Was supposed to be 4 pack only received 2 shirts"
"Amazon Customer","1.0 out of 5 stars","So...I ordered a 4 pack and I received one t-shirt. I am pretty upset about.
I do like the t-shirt but I did pay for a 4pack not one t-shirt so...where are the rest?"
"Richard Welze","1.0 out of 5 stars","The shirt material is different then what you get when you buy from USA retailer. None of the shirts were the same size and I’m using 1/5 I would ask for a refund but they were washed on accident:.."
"Jerez","1.0 out of 5 stars","Supposed to get a men's medium end up with a teen medium. Also was missing one shirt. Highly dissatisfied but whatever. Gave the shirts to my son. Fit him just fine. Also products are made in South America. Very cheaply made."
"John C","1.0 out of 5 stars","Shrinks two sizes the first time you wash and dry it. Seems like it's made of very cheap, low grade cotton."
"Christopher Devea","1.0 out of 5 stars","Very disappointed!! Shirt fit ""awkwardly"" and shrank really bad. Now I wear my pants at ""normal"" waist height and when I put the shirt on after washing it, and stand up straight you can see about a 1/4 inch of my stomach. No joke!! I weight 170, 6 ft in height and washed the shirts in cold water and dried them on low heat for 15 min. I will start the return process when I'm done writing this review."
"Mica Christian","1.0 out of 5 stars","EVERYTHING WAS GREAT ABOUT THE SHIRT TIL YOU WASH IT THERE IS A WHOLE IN THE SAME SPOT IN ALL 4 SHIRTS SUPER DISAPPOINTED, NOW I HAVE TO BUY NEW SHIRTS ALL OVER AGAIN"
"Nico","1.0 out of 5 stars","All the shirts in this pack had a musty smell. Tried washing them, soaking them, but whatever the smell is, it is ingrained in the fabric."
"David","1.0 out of 5 stars","These are not beefy as advertised."
"Kristen Mayes","1.0 out of 5 stars","After one wash the length shrunk so much I can’t tuck the shirt in."
"Amazon Customer","1.0 out of 5 stars","I have ordered these shirts before and they fit fine, but these are labeled the same size but are extremely tight like they are more like a Medium size than a Large."
"Al D.","1.0 out of 5 stars","Cheap quality, will not last 2-3 washes, they make it look good in pics but the material is so thin and see through that one wash will shrink it and couple more will destroy it. Also, does not fit properly at the neck."
"Michael Palmer","1.0 out of 5 stars","I like the tag (removable). The shirts shrink after the first wash! By a lot!"
"Trust FOX","1.0 out of 5 stars","I BOUGHT 4 PACKS, THEY ARE RIPPING AT THE SEEMS! THESE SHIRTS SUCK! I USE GENTLE le DETERGENT AND DOWNY FOR EVERY LOAD. THEY STILL RIPP AT SEEMS LIKE J U N K ! ! !
BUT USA MADE!"
"jc","1.0 out of 5 stars","Having the same issue as many others, the product was not genuine"
"NYCbookclub","1.0 out of 5 stars","Poor quality cotton. Feels like sandpaper. Threw in trash after first wash. Hanes should pull this from their offerings. Gives their company a bad name. I’ve had Hanes tshirts that were great. These are awful."
"Kindle Customer","1.0 out of 5 stars","Bought a larger size to fit, still shrank too small now"
"Thom","1.0 out of 5 stars","NOT Tear-away Tag as advertised. I dislike the feel of the printed tag on the back of my neck which is why I searched for and purchased these as they were advertised as ""Tear-away Tag"". Very disappointed."
"Amazon Customer","1.0 out of 5 stars","These are not authentic Hanes shirts. They came with no official Hanes packaging and these are not 100% cotton. The print label does not even say Hanes. These are rough feeling shirts not soft at all. I suggest to not buy."
"Amazon Customer","1.0 out of 5 stars","Not comfort soft. Feel like sand paper."
"Richard Gandionco","1.0 out of 5 stars","These are not the same shirts I ordered previously. I ordered Hanes tagless Comfotsoft 100% Cotton T-shirt’s ...the shirts I received are Hanes but are not tagless and are not Comfortsoft. These shirts actually feel scratchy and do not feel 100% cotton."
"Amazon Customer","1.0 out of 5 stars","Wore couple shirts, washed same cold eater, shrunk at least one full size. Used all as trashcan filler."
"Amy","1.0 out of 5 stars","These are NOT advertised correctly. Terrible fit and overall product. I should've sent them back"
"Curtis","1.0 out of 5 stars","color fades very quick, a few washes and they look as if they were washed 30+ times, fits well at first."
"Manny","1.0 out of 5 stars","This does not appear to be authentic Haines, would not recommend!"
"SamVimes","1.0 out of 5 stars","Shrink like nobody's business. Pity, because the shirts were very comfortable before they went from Medium to Extra Small in the wash. Will not buy again."
"Amazon Customer","1.0 out of 5 stars","I was very disappointed with this product, there isn’t anything soft about this product, I will never buy this product again"
"Angelica","1.0 out of 5 stars","The shirts I received were not branded as ComfortSoft shirts. They had a basic Hanes pull away tag. There was no description of the materials on any of the shirts, and I suspect they are not cotton."
"Amazon Customer","1.0 out of 5 stars","I washed these XXL shirts one time. They are now smaller than a size large. What a waste of money."
"Leslie","1.0 out of 5 stars","These are super scratchy. I ordered a package of large a few months ago for my husband and they were soft and what I wanted. I decided to order mediums for myself and they are different fabric. The size is somewhat as expected. The material is awful though even after a couple washes and fabric softener."
"Parker","1.0 out of 5 stars","I purchased these shirts thinking that they would be the same texture as other comfort soft shirts I have purchased but these aren't. This shirts shrunk after 1 wash and aren't even close to the comfort soft texture that I'm used to."
"Noah Turkewitz","1.0 out of 5 stars","Don't buy these shirts. They are CLEARLY counterfeit and not actually Hanes Comfortsoft. I own lots of Hanes Comfortsoft which I've purchased at retail locations (Target, etc.) and this is a completely different, cheap shirt. The material is very thick and scratchy, and the neck hole is HUGE. Like, twice the size it should be. Don't get ripped off, skip these."
"LDub","1.0 out of 5 stars","It’s not soft like advertised. That’s basically my only issue."
"Thomas","1.0 out of 5 stars","Really regret buying these! They have a HORRID smell, that even after a few washes I can not get the stench out. Had to throw them out."
"Thorp","1.0 out of 5 stars","These T-Shirts are fake. Do not buy. One sleeve is longer than the other. The tag has been stamped with the word ""Hanes""."
"Roberta W","1.0 out of 5 stars","Shirts received did not appear to be true Hanes quality"
"Witching Hour","1.0 out of 5 stars","Shirnks."
"Stephen","1.0 out of 5 stars","These are twice the size of my existing Haines t-shirts. The sleeves stick out 2 inches from my short sleeve shirts. I hate these things."
"Darrin Traver","1.0 out of 5 stars","The very first wash on two of the shirts the stitching came out of the bottom hem. I definitely consider this more of a large shirt than a extra large shirt. I will be giving these to somebody that they will fit and not be purchasing these again"
"LoftyLanaTruthTeller","1.0 out of 5 stars","Not soft; thick; uncomfortable. Don’t recommend"
"Randy E.","1.0 out of 5 stars","Caution- these are cheaply made and NOT AUTHENTIC HANES... They were suppose to be tagless like the pics I ordered from. Instead they were from EL SALVADOR with a cheap Hanes logo sewn into it. See pic..."
"kaon","1.0 out of 5 stars","Don't buy these. They shrink way too much after the first wash. Buy the Fruit of the Loom instead. I'm sending these to the 2nd-hand store."
"Joel Flores","1.0 out of 5 stars","These shirts are not soft.. Not cotton.. Horrible. Don't buy."
"Abunaser","1.0 out of 5 stars","First too big
Then they keep shrinking becoming too small.
Would not buy it again."
"Craig","1.0 out of 5 stars","Supposed to be TAGLESS! ALL shirts had not one but two tags!"
"dale fleck","1.0 out of 5 stars","This is a dreadful product. They shrink very badly. They are too thick to wear under a shirt."
"Christy Deleeuw","1.0 out of 5 stars","These shirts shrunk so small its ridiculous!!!"
"Chris Hughes","1.0 out of 5 stars","After ONE washing, these shirts shrank TWO sizes at least. I do NOT recommend them & I have no idea what has happened to Haines quality!"
"Erin","1.0 out of 5 stars","I bought these for my dad and by the 3rd wash every single shirt has holes in it. They also feel super cheap. These have to be knock offs. I definitely do NOT recommend buying these."
